
0, 0, 4716, 0, 13484, 178, 602, 0, 0, 0, 0, 117, 0, 0, 42, 0, 233, 273, 0, 1, 0, 1935, 0, 25, 45, 0, 1, 0, 0, 3183, 0, 4, 0, 25848, 555, 0, 0, 6, 0, 0, 1124, 3, 0, 0, 396, 1, 0, 0, 0, 1, 0, 258, 202, 0, 0, 911, 0, 0, 0, 263, 0, 0, 0, 0, 0, 1123, 0, 0, 0, 0, 1, 15, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 5, 0, 97, 0, 0, 2, 208, 0, 0, 20, 68, 0, 1, 9, 2, 0, 0, 3665, 0, 42, 558, 0, 452, 4, 0, 0, 0, 0, 0, 3, 0, 0, 3734, 0, 2, 2, 0, 1, 0, 0, 13, 23, 0, 704, 7, 324


60, 234, 1232, 16376, 782, 3253, 151, 422, 224, 6, 118, 301, 548, 306, 1, 2, 1103, 99, 33, 6, 6, 289, 0, 448, 2535, 101, 5, 1859, 229, 336, 0, 243, 0, 0, 0, 0, 65, 297, 162, 488, 1, 2, 57, 509, 243, 335, 73, 3996, 1, 4180, 45, 212, 556, 215, 262, 918, 134, 2, 226, 298, 647, 47, 20, 7, 0, 891, 535, 38, 3, 99, 196, 639, 80, 10, 0, 0, 24, 87, 73, 428, 41, 71, 0, 315, 169, 7, 342, 1, 200, 2271, 440, 90, 211, 7, 752, 119, 0, 0, 252, 649, 788, 559, 56, 1189, 0, 0, 19, 64, 29, 100, 453, 83, 35, 1, 1846, 1847, 0, 0, 3, 120, 204, 42, 1235, 53, 87, 0, 1933, 444
458, 96, 4, 0, 405, 407, 438, 985, 8, 3, 17, 1335, 291, 6, 3443, 420, 33, 516, 762, 359, 0, 84, 417, 105, 247, 779, 102, 277, 362, 66, 1179, 389, 0, 17, 71, 1069, 40, 255, 107, 61, 25, 23, 395, 1, 594, 1, 89, 1076, 55, 80, 361, 120, 170, 27, 0, 567, 749, 31, 684, 0, 618, 496, 72, 1, 681, 573, 272, 321, 5083, 1, 108, 2, 155, 519, 0, 88, 618, 294, 420, 12, 0, 18, 730, 25, 3944, 1, 327, 430, 662, 130, 197, 1337, 26, 972, 309, 156, 534, 434, 66, 645, 1055, 113, 0, 225, 146, 1978, 6635, 535, 5, 1079, 17, 836, 40, 101, 6934, 538, 13, 157, 6, 1793, 9, 1, 477, 0, 0, 121, 662, 122
327, 2873, 35, 8, 175, 11, 307, 248, 0, 0, 20, 662, 226, 144, 1022, 39, 0, 192, 1717, 2, 18, 14, 115, 4, 274, 3, 12, 8563, 0, 662, 4595, 690, 1150, 9, 60, 247, 110, 4, 2993, 0, 123, 0, 0, 2025, 56, 0, 7, 15, 82, 11, 848, 0, 19, 8, 258, 0, 0, 196, 0, 0, 15, 891, 11, 118, 56, 7107, 9, 75, 0, 32, 8, 33, 905, 3, 50, 24, 3262, 15, 1315, 1, 0, 243, 0, 16, 114, 3, 120, 166, 267, 195, 182, 14, 3, 992, 13, 555, 65, 85, 0, 5, 1251, 7358, 5, 3, 0, 0, 3286, 2473, 198, 269, 2, 0, 1088, 0, 0, 16, 65, 0, 95, 88, 1, 94, 34, 27, 0, 12, 0, 1024
0, 0, 2, 2, 211, 13, 7, 158, 4, 1, 3, 207, 0, 10064, 683, 114, 18, 798, 218, 70, 444, 0, 9, 97, 14, 3, 0, 136, 1, 0, 21, 7, 82, 3, 260, 0, 8, 2, 46, 1, 0, 9, 512, 15, 0, 20, 2183, 6, 265, 5, 0, 114, 3414, 553, 51, 6, 1860, 13, 3, 0, 41, 69, 57, 3, 124, 17, 167, 2, 0, 0, 42, 822, 1198, 62, 0, 8459, 0, 14, 0, 0, 26, 26, 0, 1, 2, 0, 8, 801, 3, 0, 11, 7, 12, 0, 14426, 62, 27, 26, 51, 1737, 136, 2, 1, 170, 0, 2151, 4603, 0, 216, 0, 0, 1, 43, 3744, 8, 181, 0, 1270, 5, 886, 20, 0, 6, 41, 58, 22, 6, 927
4, 0, 4, 2, 96, 8, 2, 1075, 34, 7, 3, 23, 233, 0, 14, 10, 356, 875, 6, 8, 0, 3, 0, 17, 11, 219, 3430, 79, 0, 7, 81, 2, 103, 118, 121, 136, 0, 309, 74, 5, 1, 0, 6, 0, 1, 2, 7, 3, 103, 6, 4, 1, 1, 0, 0, 23, 712, 73, 1, 0, 5, 0, 49, 2, 0, 71, 0, 0, 41, 2, 64, 0, 44837, 27, 776, 254, 4063, 4, 1, 20, 0, 101, 5, 74, 529, 7, 0, 137, 0, 7, 430, 34, 27, 24, 332, 65, 0, 321, 0, 1673, 0, 381, 56, 219, 1, 41, 0, 0, 34, 1, 35, 539, 154, 12, 929, 8, 13, 26, 63, 13, 4, 315, 137, 1, 3, 0, 14, 136
0, 24, 0, 31, 0, 0, 244, 0, 5, 1, 0, 9, 8909, 2, 5, 0, 1, 132, 135, 101, 88, 0, 109, 1, 292, 2, 0, 0, 183, 0, 8, 0, 0, 20, 133, 4, 41, 0, 23, 3173, 0, 140, 0, 0, 117, 0, 50, 2, 0, 0, 140, 0, 29242, 0, 5, 17, 35, 0, 192, 541, 2, 19, 1, 46, 0, 0, 25, 0, 0, 0, 348, 18, 1, 3, 0, 0, 11, 0, 2, 9, 4, 0, 0, 0, 270, 1, 0, 0, 0, 15, 6, 6, 0, 0, 1, 0, 28, 0, 0, 45, 1622, 13810, 9, 14, 0, 391, 9, 24, 2, 1413, 0, 687, 0, 240, 0, 0, 4, 0, 0, 340, 0, 0, 229, 1195, 4, 100, 424, 1

0, 0, 3, 0, 6, 12501, 0, 0, 0, 14, 5, 0, 11, 0, 0, 0, 0, 0, 0, 0, 1, 18, 3, 0, 30, 0, 18363, 5, 2, 0, 32, 24, 32, 2, 2, 0, 249, 0, 256, 0, 0, 0, 1, 0, 1, 0, 0, 5, 0, 22, 0, 1, 0, 0, 6, 0, 14442, 0, 0, 0, 0, 0, 23, 0, 0, 0, 1, 0, 0, 0, 253, 0, 2421, 2757, 0, 980, 57, 24, 0, 2612, 0, 0, 2, 4, 5, 170, 0, 0, 0, 0, 744, 0, 0, 0, 11, 0, 0, 0, 3, 509, 0, 5, 0, 0, 0, 0, 0, 0, 0, 323, 1, 439, 5817, 0, 0, 25, 131, 818, 0, 20, 1333, 0, 0, 0, 5, 0, 4, 2
0, 0, 0, 0, 0, 2, 0, 4, 0, 2, 21, 6, 1, 0, 0, 0, 5, 31363, 0, 0, 7, 0, 14, 0, 1, 15, 0, 1, 149, 1020, 0, 11, 0, 0, 1, 0, 0, 38, 4, 12647, 5, 0, 12, 11, 7, 0, 0, 1916, 0, 0, 0, 1597, 0, 1254, 2590, 495, 0, 0, 0, 0, 0, 5, 0, 848, 0, 0, 2, 1, 0, 0, 258, 0, 0, 0, 3, 0, 0, 17, 220, 0, 0, 0, 0, 1, 1585, 3, 0, 0, 0, 0, 0, 0, 4, 4, 0, 1, 2, 1, 7, 0, 1, 0, 26, 0, 0, 0, 14, 4, 0, 19, 0, 2, 1, 0, 0, 73, 0, 10, 0, 0, 0, 598, 251, 200, 0, 0, 8174, 2
8711, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 1, 135, 0, 8, 72, 0, 2, 0, 0, 0, 0, 0, 0, 0, 21, 26, 0, 23, 0, 1, 1, 0, 0, 48, 1, 0, 0, 0, 0, 0, 2442, 3880, 0, 0, 0, 1, 0, 0, 0, 0, 239, 25, 0, 0, 0, 37, 0, 3, 63, 8278, 6, 0, 0, 0, 606, 0, 2231, 2, 0, 25, 124, 0, 0, 1162, 6, 0, 0, 0, 17117, 0, 0, 0, 11, 0, 0, 0, 256, 34, 0, 480, 10, 0, 0, 0, 0, 0, 99, 49, 0, 1, 422, 0, 0, 0, 22, 0, 645, 0, 77, 0, 0, 0, 229, 0, 0, 0, 80, 0, 0, 1, 10, 0, 582, 17224, 0, 0, 1
0, 16, 0, 9, 9, 1, 0, 12303, 3, 3, 1223, 1360, 0, 0, 2691, 0, 0, 0, 0, 0, 0, 28, 0, 18, 52, 0, 1, 1, 60, 14, 0, 0, 5, 34, 0, 0, 52, 0, 485, 1, 0, 0, 1, 2, 28, 15558, 0, 0, 55, 92, 8, 0, 0, 0, 7276, 0, 2, 0, 0, 9, 0, 173, 3187, 0, 0, 1679, 0, 0, 9, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176, 0, 89, 0, 0, 11, 2, 1, 1, 0, 2, 0, 0, 0, 0, 9, 2, 0, 0, 10, 0, 0, 5, 0, 0, 0, 4, 0, 0, 0, 0, 1922, 0, 63, 0, 67, 27, 0, 15759, 0, 91, 3, 282, 0, 1, 443, 1
0, 0, 0, 0, 0, 0, 39, 0, 0, 12488, 0, 2, 0, 12, 0, 0, 1169, 0, 25, 28109, 0, 1, 0, 587, 0, 0, 0, 0, 8106, 0, 2, 1, 0, 2, 0, 0, 0, 0, 7454, 6, 0, 0, 379, 1, 0, 34, 2725, 0, 2, 0, 0, 1, 0, 1, 18, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 58, 0, 12, 0, 0, 30, 641, 0, 5, 0, 0, 49, 0, 0, 0, 113, 73, 830, 0, 309, 0, 0, 318, 8, 41, 0, 0, 0, 8, 0, 0, 0, 0, 0, 12, 0, 0, 135, 0, 362, 0, 0, 0, 0, 0, 789, 293, 0, 1, 0, 1, 190, 0, 71, 0, 4, 0, 15
0, 0, 4846, 0, 14074, 166, 490, 0, 0, 0, 0, 62, 0, 0, 66, 0, 325, 463, 0, 0, 0, 2499, 0, 24, 21, 0, 0, 0, 0, 2290, 0, 1, 0, 25529, 358, 0, 0, 7, 0, 0, 1143, 2, 0, 0, 311, 0, 0, 0, 0, 1, 2, 247, 222, 0, 0, 946, 0, 0, 0, 206, 0, 0, 0, 0, 0, 1017, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 1, 0, 65, 0, 0, 0, 139, 0, 0, 6, 88, 0, 1, 5, 2, 2, 0, 4075, 0, 29, 591, 0, 720, 0, 0, 0, 1, 0, 2, 3, 0, 0, 3475, 0, 4, 0, 0, 0, 0, 0, 3, 17, 0, 589, 11, 273


62, 220, 1272, 16544, 758, 3333, 128, 441, 251, 8, 111, 251, 480, 297, 3, 6, 1024, 92, 35, 3, 6, 304, 0, 478, 2476, 96, 8, 1853, 220, 395, 0, 239, 0, 0, 0, 0, 88, 291, 167, 529, 3, 2, 58, 468, 250, 302, 76, 3998, 0, 4323, 51, 199, 577, 199, 286, 922, 145, 2, 222, 291, 674, 34, 18, 5, 0, 842, 509, 25, 5, 116, 184, 588, 100, 11, 0, 1, 37, 68, 67, 409, 30, 73, 0, 291, 184, 8, 354, 0, 190, 2158, 474, 89, 214, 9, 748, 109, 0, 1, 244, 656, 750, 559, 69, 1173, 0, 0, 14, 51, 38, 95, 440, 66, 49, 1, 1770, 1902, 0, 0, 3, 108, 166, 47, 1250, 71, 71, 1, 2011, 463
464, 93, 2, 2, 404, 435, 420, 974, 9, 4, 21, 1294, 297, 5, 3417, 386, 54, 543, 754, 325, 0, 83, 404, 100, 285, 801, 95, 274, 413, 71, 1175, 434, 0, 13, 89, 1027, 51, 244, 114, 58, 20, 16, 403, 0, 532, 2, 72, 1102, 66, 66, 357, 120, 206, 39, 0, 573, 811, 22, 640, 0, 630, 500, 111, 3, 680, 566, 282, 337, 4919, 1, 101, 3, 149, 523, 0, 103, 612, 306, 459, 17, 3, 20, 791, 36, 4051, 0, 346, 471, 652, 123, 193, 1338, 29, 993, 298, 142, 549, 431, 51, 583, 1063, 123, 0, 189, 147, 2005, 6538, 595, 9, 981, 9, 856, 46, 79, 7029, 527, 22, 140, 11, 1747, 12, 1, 451, 0, 0, 104, 646, 123
377, 2787, 41, 6, 229, 14, 296, 276, 0, 0, 29, 669, 247, 127, 1032, 36, 0, 160, 1757, 3, 12, 16, 108, 6, 269, 5, 18, 8438, 1, 611, 4564, 696, 1106, 6, 75, 256, 139, 7, 2949, 0, 124, 0, 0, 2084, 60, 0, 3, 17, 84, 13, 901, 1, 16, 9, 257, 2, 0, 195, 0, 1, 7, 935, 17, 118, 35, 7108, 16, 65, 0, 51, 7, 18, 928, 1, 49, 26, 3269, 14, 1263, 3, 0, 255, 0, 17, 121, 1, 116, 149, 230, 201, 195, 17, 1, 984, 11, 547, 76, 94, 0, 9, 1191, 7213, 8, 4, 3, 0, 3314, 2643, 176, 267, 6, 0, 1129, 1, 0, 18, 78, 1, 125, 87, 0, 127, 36, 30, 3, 27, 0, 960
0, 2, 7, 3, 245, 13, 6, 124, 2, 0, 4, 220, 2, 10199, 702, 105, 28, 792, 212, 82, 450, 3, 9, 96, 13, 3, 0, 130, 4, 0, 25, 3, 58, 4, 273, 0, 1, 4, 38, 0, 0, 4, 526, 27, 0, 20, 2231, 3, 232, 6, 0, 107, 3208, 609, 40, 12, 1869, 14, 3, 0, 39, 64, 64, 3, 121, 28, 176, 0, 0, 0, 76, 840, 1130, 60, 0, 8098, 0, 20, 0, 0, 31, 18, 0, 5, 0, 0, 17, 826, 9, 0, 19, 10, 12, 0, 14321, 53, 28, 26, 48, 1829, 147, 0, 0, 171, 0, 2243, 4802, 0, 240, 0, 1, 0, 38, 3687, 2, 182, 1, 1318, 6, 819, 27, 1, 8, 51, 67, 37, 4, 940
3, 0, 5, 0, 97, 10, 3, 1106, 42, 10, 5, 25, 249, 0, 14, 8, 348, 882, 8, 6, 0, 7, 0, 20, 4, 244, 3546, 91, 0, 10, 66, 1, 106, 130, 170, 128, 0, 300, 91, 3, 1, 0, 2, 0, 3, 1, 13, 5, 110, 6, 5, 1, 1, 0, 0, 18, 739, 78, 0, 2, 8, 0, 44, 1, 0, 59, 0, 0, 31, 6, 78, 1, 44317, 15, 791, 259, 4037, 1, 4, 13, 1, 93, 10, 88, 589, 4, 0, 117, 1, 9, 488, 38, 37, 27, 345, 44, 0, 359, 0, 1627, 0, 419, 52, 173, 5, 27, 0, 0, 43, 2, 38, 565, 210, 17, 935, 4, 10, 24, 98, 18, 14, 299, 152, 0, 7, 0, 17, 142
2, 46, 0, 37, 0, 0, 231, 0, 4, 1, 0, 6, 9279, 4, 5, 0, 0, 142, 144, 113, 86, 0, 83, 0, 259, 0, 0, 0, 212, 0, 6, 0, 0, 21, 153, 5, 44, 0, 30, 3202, 0, 140, 0, 0, 131, 2, 72, 0, 0, 0, 153, 0, 28766, 0, 9, 23, 33, 1, 191, 483, 3, 14, 3, 53, 0, 0, 21, 0, 0, 0, 358, 22, 3, 5, 0, 0, 11, 0, 7, 8, 2, 0, 0, 0, 243, 1, 0, 0, 2, 20, 3, 18, 0, 0, 0, 2, 31, 0, 0, 43, 1445, 13740, 4, 12, 0, 367, 9, 21, 13, 1363, 0, 802, 1, 255, 0, 0, 3, 1, 0, 323, 1, 4, 262, 1333, 8, 130, 444, 3

2, 0, 1, 0, 0, 13048, 1, 0, 0, 8, 10, 0, 33, 0, 0, 0, 5, 0, 0, 2, 5, 54, 33, 0, 2, 0, 18418, 3, 0, 0, 17, 87, 4, 9, 0, 0, 627, 2, 256, 0, 0, 0, 6, 0, 0, 0, 4, 21, 0, 538, 0, 4, 0, 0, 7, 0, 12441, 2, 12, 0, 0, 2, 64, 0, 0, 0, 10, 0, 1, 0, 263, 0, 2325, 2238, 0, 806, 21, 27, 0, 2971, 17, 0, 0, 3, 6, 146, 0, 0, 0, 0, 927, 0, 0, 0, 1, 0, 0, 0, 5, 558, 21, 1, 0, 17, 0, 18, 1, 0, 0, 394, 10, 520, 6046, 0, 0, 172, 109, 640, 0, 37, 1475, 2, 0, 3, 5, 0, 12, 0
3, 0, 0, 0, 0, 4, 0, 25, 4, 0, 303, 22, 1, 0, 0, 4, 20, 30612, 0, 0, 11, 0, 7, 0, 1, 18, 0, 0, 79, 1170, 0, 9, 0, 0, 0, 3, 0, 7, 1, 12888, 10, 0, 39, 4, 18, 0, 24, 1765, 23, 0, 1, 1265, 0, 629, 2799, 452, 0, 0, 0, 11, 0, 4, 0, 722, 2, 0, 2, 21, 0, 0, 278, 0, 0, 0, 9, 0, 0, 9, 290, 0, 0, 0, 0, 1, 1763, 6, 0, 0, 0, 2, 2, 0, 0, 10, 3, 7, 0, 1, 9, 1, 0, 0, 19, 7, 0, 1, 60, 4, 0, 29, 11, 0, 1, 0, 0, 154, 0, 8, 0, 0, 0, 853, 629, 333, 4, 0, 8049, 0
8338, 0, 0, 0, 0, 0, 1, 0, 14, 0, 0, 0, 130, 0, 42, 147, 0, 3, 0, 1, 0, 0, 0, 0, 0, 71, 7, 2, 106, 0, 0, 9, 1, 0, 80, 0, 0, 0, 0, 0, 1, 2088, 3777, 0, 1, 0, 38, 2, 0, 0, 4, 208, 30, 0, 0, 0, 43, 4, 11, 1, 7389, 0, 0, 0, 2, 1112, 0, 2720, 0, 0, 16, 222, 0, 1, 493, 3, 0, 0, 0, 17488, 0, 0, 0, 88, 0, 0, 17, 256, 61, 0, 290, 40, 23, 0, 0, 0, 0, 57, 98, 0, 0, 388, 0, 27, 0, 0, 0, 413, 1, 81, 0, 0, 22, 384, 0, 0, 0, 183, 2, 0, 3, 25, 0, 660, 17796, 0, 7, 8
0, 16, 0, 2, 3, 1, 2, 12003, 174, 3, 1188, 1973, 0, 0, 2571, 4, 0, 0, 0, 0, 0, 13, 0, 17, 11, 0, 6, 0, 48, 5, 0, 0, 97, 14, 0, 0, 194, 0, 550, 0, 0, 0, 0, 2, 97, 15526, 0, 0, 22, 66, 5, 0, 0, 0, 6769, 0, 0, 0, 0, 2, 0, 253, 2693, 0, 3, 1239, 0, 0, 7, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 0, 254, 0, 0, 4, 1, 1, 2, 0, 160, 0, 4, 1, 7, 11, 21, 0, 0, 20, 1, 0, 0, 11, 0, 0, 4, 0, 0, 0, 6, 1807, 1, 32, 1, 47, 41, 0, 16232, 0, 241, 21, 330, 0, 4, 394, 2
0, 0, 0, 0, 0, 0, 2, 0, 0, 10963, 0, 7, 0, 24, 0, 2, 1109, 0, 11, 27240, 0, 1, 0, 830, 0, 0, 0, 0, 7859, 0, 0, 1, 0, 0, 0, 0, 0, 0, 9564, 6, 0, 0, 171, 39, 0, 77, 3485, 0, 24, 0, 0, 0, 0, 2, 83, 0, 0, 2, 0, 0, 0, 0, 0, 4, 9, 0, 0, 0, 5, 0, 30, 0, 62, 0, 0, 35, 475, 0, 39, 0, 0, 25, 0, 0, 0, 67, 244, 639, 0, 445, 0, 0, 297, 10, 139, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 1, 1, 105, 0, 392, 0, 0, 0, 0, 0, 523, 258, 0, 0, 0, 0, 148, 0, 72, 0, 0, 0, 3
0, 0, 4447, 0, 14075, 115, 678, 0, 0, 0, 0, 103, 5, 0, 27, 0, 328, 374, 0, 0, 0, 2115, 0, 43, 75, 1, 12, 0, 1, 2847, 0, 0, 0, 24903, 402, 0, 0, 6, 2, 0, 1430, 1, 0, 0, 314, 0, 0, 0, 0, 5, 10, 255, 172, 0, 0, 1159, 1, 0, 0, 279, 0, 0, 0, 0, 0, 1177, 0, 0, 0, 0, 17, 164, 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 13, 0, 86, 0, 0, 1, 256, 0, 0, 39, 120, 0, 14, 2, 3, 0, 0, 3594, 0, 23, 567, 0, 538, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3605, 0, 0, 0, 0, 0, 0, 0, 4, 9, 0, 566, 24, 404


78, 234, 1279, 16313, 722, 3158, 128, 446, 264, 5, 120, 272, 517, 311, 2, 9, 1068, 91, 29, 3, 5, 297, 0, 464, 2456, 102, 7, 1965, 218, 346, 0, 249, 0, 0, 0, 1, 93, 290, 139, 525, 0, 0, 52, 445, 244, 307, 76, 4052, 0, 4267, 34, 223, 599, 207, 262, 899, 153, 0, 227, 316, 658, 45, 23, 4, 0, 838, 546, 32, 4, 105, 172, 605, 78, 9, 0, 0, 28, 77, 76, 393, 23, 75, 0, 303, 207, 8, 344, 0, 209, 2308, 479, 81, 186, 9, 778, 120, 0, 0, 247, 701, 795, 566, 55, 1170, 0, 0, 17, 64, 27, 99, 469, 63, 46, 0, 1845, 1910, 0, 1, 0, 125, 198, 61, 1178, 68, 74, 0, 1923, 442
470, 102, 1, 1, 409, 442, 459, 985, 11, 2, 19, 1301, 283, 6, 3457, 394, 50, 501, 754, 339, 0, 76, 392, 103, 272, 744, 98, 244, 400, 60, 1166, 420, 0, 15, 79, 1006, 38, 230, 117, 58, 29, 20, 427, 0, 587, 1, 85, 1146, 89, 66, 353, 120, 172, 34, 0, 576, 705, 20, 635, 0, 565, 488, 66, 3, 724, 535, 293, 354, 5048, 0, 97, 1, 133, 547, 0, 106, 642, 322, 425, 12, 5, 13, 771, 24, 4027, 0, 329, 486, 667, 143, 194, 1293, 31, 1053, 262, 138, 520, 466, 56, 635, 1039, 126, 0, 188, 137, 1982, 6629, 569, 12, 1049, 13, 806, 53, 81, 6927, 559, 18, 143, 17, 1799, 10, 0, 449, 0, 0, 113, 644, 130
339, 2794, 44, 2, 210, 10, 331, 212, 0, 0, 27, 630, 211, 122, 988, 42, 0, 179, 1741, 3, 16, 12, 111, 6, 275, 5, 13, 8517, 1, 641, 4544, 743, 1164, 5, 54, 283, 130, 2, 2994, 0, 106, 0, 0, 1979, 43, 0, 4, 20, 71, 19, 833, 0, 14, 13, 259, 3, 0, 183, 0, 0, 9, 946, 13, 132, 40, 7160, 10, 59, 0, 37, 9, 44, 935, 1, 49, 17, 3320, 17, 1251, 0, 0, 252, 0, 17, 106, 1, 127, 156, 243, 189, 188, 16, 0, 967, 9, 578, 69, 88, 0, 13, 1160, 7389, 4, 5, 1, 0, 3298, 2610, 193, 287, 6, 0, 1154, 0, 0, 7, 73, 0, 112, 63, 0, 104, 36, 25, 1, 16, 0, 976
0, 0, 4, 2, 214, 13, 7, 111, 2, 0, 3, 205, 5, 9819, 734, 115, 19, 841, 225, 102, 457, 1, 1, 89, 17, 4, 0, 135, 1, 0, 22, 3, 52, 3, 244, 0, 10, 4, 43, 0, 0, 5, 475, 20, 0, 22, 2068, 1, 226, 4, 0, 115, 3441, 600, 32, 6, 1894, 18, 4, 0, 35, 72, 64, 2, 129, 20, 159, 0, 0, 0, 74, 830, 1136, 76, 0, 8464, 0, 20, 0, 0, 24, 24, 0, 3, 1, 0, 19, 859, 6, 0, 7, 6, 11, 0, 14306, 64, 26, 22, 54, 1826, 148, 4, 3, 175, 0, 2347, 4742, 0, 243, 0, 2, 0, 45, 3621, 6, 186, 1, 1353, 7, 786, 28, 0, 12, 36, 91, 33, 3, 887
3, 0, 6, 1, 101, 11, 0, 1093, 39, 9, 1, 21, 257, 1, 15, 14, 347, 954, 11, 8, 0, 4, 0, 16, 5, 218, 3508, 74, 0, 1, 68, 0, 116, 100, 145, 142, 0, 306, 67, 5, 2, 0, 6, 0, 0, 4, 14, 6, 85, 12, 7, 1, 2, 0, 0, 15, 718, 84, 0, 2, 10, 1, 49, 0, 0, 55, 0, 0, 44, 4, 87, 0, 43795, 25, 794, 256, 4490, 2, 1, 14, 0, 92, 7, 88, 542, 6, 0, 122, 1, 9, 494, 41, 32, 25, 383, 48, 0, 375, 0, 1736, 0, 423, 53, 224, 6, 27, 0, 1, 35, 0, 44, 604, 207, 11, 928, 10, 7, 22, 65, 8, 8, 307, 139, 0, 1, 0, 19, 134
2, 29, 1, 33, 0, 0, 239, 0, 3, 1, 0, 5, 8884, 2, 5, 0, 0, 121, 128, 117, 76, 0, 107, 3, 270, 0, 0, 0, 197, 0, 4, 0, 0, 23, 147, 5, 56, 0, 26, 3197, 0, 147, 0, 2, 125, 2, 70, 0, 0, 0, 111, 0, 29337, 0, 3, 13, 40, 0, 183, 453, 2, 11, 1, 33, 1, 0, 22, 0, 0, 0, 348, 20, 1, 6, 0, 0, 10, 0, 1, 15, 3, 0, 2, 0, 235, 0, 0, 1, 1, 20, 7, 17, 0, 0, 1, 0, 31, 0, 0, 34, 1451, 13869, 10, 23, 0, 341, 14, 11, 5, 1333, 0, 756, 0, 263, 0, 0, 1, 1, 0, 341, 0, 4, 225, 1293, 6, 114, 485, 0

1, 0, 0, 0, 2, 12757, 0, 0, 0, 4, 10, 0, 172, 0, 0, 0, 3, 0, 0, 0, 1, 33, 5, 14, 0, 3, 17921, 6, 0, 0, 6, 26, 165, 0, 11, 0, 33, 10, 256, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 230, 0, 8, 0, 0, 7, 0, 14845, 33, 33, 0, 0, 5, 19, 0, 0, 0, 10, 0, 1, 0, 121, 0, 2381, 1966, 0, 1044, 14, 30, 0, 2899, 0, 0, 8, 9, 0, 59, 0, 1, 0, 0, 1016, 27, 0, 0, 0, 1, 0, 0, 11, 493, 4, 5, 0, 1, 0, 0, 2, 14, 0, 391, 3, 436, 6082, 0, 2, 29, 159, 781, 1, 17, 866, 4, 0, 0, 2, 0, 18, 0
0, 2, 0, 0, 0, 18, 0, 2, 98, 0, 7, 3, 0, 0, 0, 0, 3, 33264, 0, 0, 6, 0, 0, 0, 20, 3, 0, 1, 136, 1109, 0, 13, 0, 0, 0, 0, 0, 42, 1, 13002, 4, 2, 10, 21, 9, 0, 3, 1933, 5, 0, 0, 1633, 0, 852, 2653, 531, 0, 0, 0, 0, 0, 26, 0, 608, 1, 0, 1, 1, 0, 0, 338, 0, 4, 17, 0, 143, 0, 0, 261, 0, 0, 0, 0, 1, 1159, 0, 0, 0, 0, 0, 1, 2, 10, 34, 1, 0, 11, 6, 3, 1, 0, 0, 9, 0, 0, 4, 90, 24, 0, 56, 21, 0, 1, 4, 0, 48, 0, 6, 0, 0, 0, 336, 34, 282, 0, 0, 6606, 0
9428, 0, 0, 0, 0, 0, 3, 0, 6, 0, 0, 0, 1, 0, 20, 190, 0, 3, 0, 0, 0, 0, 0, 0, 0, 15, 12, 0, 33, 0, 0, 0, 0, 0, 37, 0, 4, 0, 0, 0, 0, 2693, 4344, 0, 0, 0, 4, 2, 0, 0, 9, 257, 21, 0, 0, 1, 12, 0, 6, 1, 7995, 4, 0, 0, 7, 383, 0, 2099, 0, 0, 11, 122, 0, 1, 614, 6, 0, 0, 0, 16963, 0, 0, 3, 0, 0, 0, 0, 256, 45, 0, 168, 86, 5, 0, 0, 0, 0, 221, 34, 0, 1, 351, 0, 23, 0, 10, 0, 809, 0, 48, 0, 0, 0, 166, 0, 0, 0, 53, 9, 0, 0, 2, 0, 680, 17244, 0, 1, 14
0, 58, 0, 21, 12, 1, 0, 12100, 2, 3, 1287, 971, 0, 0, 2766, 6, 0, 0, 0, 0, 0, 22, 0, 37, 9, 0, 0, 0, 33, 23, 0, 0, 30, 17, 0, 0, 35, 0, 559, 11, 6, 0, 0, 6, 43, 14722, 0, 0, 13, 14, 24, 0, 25, 0, 7760, 0, 1, 0, 0, 4, 0, 270, 2276, 0, 6, 1300, 0, 0, 6, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 210, 0, 0, 13, 5, 0, 2, 0, 92, 0, 0, 0, 0, 40, 7, 0, 0, 1, 4, 0, 31, 2, 0, 0, 2, 0, 0, 0, 169, 2207, 0, 27, 0, 66, 25, 0, 17162, 0, 43, 0, 255, 0, 1, 570, 0
